,,,Target,Units
,,,A16-59,
Channel,Year,Month in Year,Share,
AXN Black,2026,2,0.002027,
AXN Black,2026,3,0.001824,
AXN Black,2026,4,0.001196,
AXN Black,2026,5,0.001573,
AXN Black,2026,6,0.001617,
AXN Black,2026,7,0.000701,
AXN Spin,2025,1,0.000109,
AXN Spin,2025,2,0.000152,
AXN Spin,2025,3,0.000093,
AXN Spin,2025,4,0.000202,
AXN Spin,2025,5,0.000104,
AXN Spin,2025,6,0.000183,
AXN Spin,2025,7,0.000198,
AXN Spin,2025,8,0.000141,
AXN Spin,2025,9,0.000093,
AXN Spin,2025,10,0.000169,
AXN Spin,2025,11,0.000158,
AXN Spin,2025,12,0.000180,
AXN Spin,2026,1,0.000150,
AXN Spin,2026,2,0.000118,
AXN Spin,2026,3,0.000207,
AXN Spin,2026,4,0.000159,
AXN Spin,2026,5,0.000182,
AXN Spin,2026,6,0.000141,
AXN Spin,2026,7,0.000024,
AXN White,2025,1,0.000869,
AXN White,2025,2,0.000545,
AXN White,2025,3,0.000538,
AXN White,2025,4,0.000576,
AXN White,2025,5,0.000526,
AXN White,2025,6,0.000540,
AXN White,2025,7,0.000593,
AXN White,2025,8,0.000567,
AXN White,2025,9,0.000416,
AXN White,2025,10,0.000335,
AXN White,2025,11,0.001213,
AXN White,2025,12,0.001286,
AXN White,2026,1,0.000732,
AXN White,2026,2,0.000368,
AXN White,2026,3,0.000597,
AXN White,2026,4,0.000591,
AXN White,2026,5,0.000865,
AXN White,2026,6,0.000952,
AXN White,2026,7,0.000421,
BBC Brit,2025,1,0.000577,
BBC Brit,2025,2,0.000774,
BBC Brit,2025,3,0.000762,
BBC Brit,2025,4,0.000622,
BBC Brit,2025,5,0.000732,
BBC Brit,2025,6,0.000633,
BBC Brit,2025,7,0.000617,
BBC Brit,2025,8,0.000529,
BBC Brit,2025,9,0.000560,
BBC Brit,2025,10,0.000610,
BBC Brit,2025,11,0.000551,
BBC Brit,2025,12,0.000731,
BBC Brit,2026,1,0.000556,
BBC Brit,2026,2,0.000610,
BBC Brit,2026,3,0.000692,
BBC Brit,2026,4,0.000850,
BBC Brit,2026,5,0.000551,
BBC Brit,2026,6,0.000753,
BBC Brit,2026,7,0.000364,
BBC CBeebies,2025,1,0.001224,
BBC CBeebies,2025,2,0.000909,
BBC CBeebies,2025,3,0.001137,
BBC CBeebies,2025,4,0.000811,
BBC CBeebies,2025,5,0.001005,
BBC CBeebies,2025,6,0.001519,
BBC CBeebies,2025,7,0.001394,
BBC CBeebies,2025,8,0.001381,
BBC CBeebies,2025,9,0.001194,
BBC CBeebies,2025,10,0.000900,
BBC CBeebies,2025,11,0.001368,
BBC CBeebies,2025,12,0.001185,
BBC CBeebies,2026,1,0.001758,
BBC CBeebies,2026,2,0.001783,
BBC CBeebies,2026,3,0.001340,
BBC CBeebies,2026,4,0.000742,
BBC CBeebies,2026,5,0.001147,
BBC CBeebies,2026,6,0.001057,
BBC CBeebies,2026,7,0.001195,
BBC Earth,2025,1,0.001888,
BBC Earth,2025,2,0.002610,
BBC Earth,2025,3,0.001678,
BBC Earth,2025,4,0.001755,
BBC Earth,2025,5,0.001806,
BBC Earth,2025,6,0.001387,
BBC Earth,2025,7,0.001787,
BBC Earth,2025,8,0.001668,
BBC Earth,2025,9,0.001363,
BBC Earth,2025,10,0.001293,
BBC Earth,2025,11,0.001487,
BBC Earth,2025,12,0.001444,
BBC Earth,2026,1,0.001630,
BBC Earth,2026,2,0.001554,
BBC Earth,2026,3,0.001570,
BBC Earth,2026,4,0.001575,
BBC Earth,2026,5,0.001415,
BBC Earth,2026,6,0.001147,
BBC Earth,2026,7,0.001359,
BBC First,2025,1,0.001940,
BBC First,2025,2,0.001777,
BBC First,2025,3,0.001808,
BBC First,2025,4,0.001729,
BBC First,2025,5,0.002061,
BBC First,2025,6,0.002411,
BBC First,2025,7,0.002214,
BBC First,2025,8,0.002692,
BBC First,2025,9,0.001715,
BBC First,2025,10,0.001778,
BBC First,2025,11,0.001653,
BBC First,2025,12,0.001603,
BBC First,2026,1,0.002051,
BBC First,2026,2,0.001704,
BBC First,2026,3,0.002588,
BBC First,2026,4,0.003053,
BBC First,2026,5,0.002008,
BBC First,2026,6,0.001545,
BBC First,2026,7,0.000778,
