AdvantEdge -  TechEdge © 2026 - Polsat Media
Analysis:,Time
Time:,"07 August 2026, 13:52:28"
Period:,2025-01-01 - 2026-08-05,[25-27]
Targets:,"Poland OOH	Nat[Live +2 OOH]	A16-59	58,310%	-	19481540	4563"
------------------------------------

,,,Target,Universe,Units
,,,A16-59,,
,,,Nat[Live +2 OOH],,
Channel,Year,Month in Year,Share,,
E!Entertainment,2025,12,"0,010",,
E!Entertainment,2026,1,"0,007",,
E!Entertainment,2026,2,"0,015",,
E!Entertainment,2026,3,"0,008",,
E!Entertainment,2026,4,"0,007",,
E!Entertainment,2026,5,"0,007",,
E!Entertainment,2026,6,"0,008",,
E!Entertainment,2026,7,"0,008",,
E!Entertainment,2026,8,"0,004",,
Eleven Sports 1,2025,1,"0,223",,
Eleven Sports 1,2025,2,"0,260",,
Eleven Sports 1,2025,3,"0,262",,
Eleven Sports 1,2025,4,"0,306",,
Eleven Sports 1,2025,5,"0,394",,
Eleven Sports 1,2025,6,"0,206",,
Eleven Sports 1,2025,7,"0,171",,
Eleven Sports 1,2025,8,"0,226",,
Eleven Sports 1,2025,9,"0,261",,
Eleven Sports 1,2025,10,"0,286",,
Eleven Sports 1,2025,11,"0,211",,
Eleven Sports 1,2025,12,"0,234",,
Eleven Sports 1,2026,1,"0,274",,
Eleven Sports 1,2026,2,"0,233",,
Eleven Sports 1,2026,3,"0,270",,
Eleven Sports 1,2026,4,"0,193",,
Eleven Sports 1,2026,5,"0,268",,
Eleven Sports 1,2026,6,"0,189",,
Eleven Sports 1,2026,7,"0,152",,
Eleven Sports 1,2026,8,"0,009",,
Eleven Sports 2,2025,1,"0,046",,
Eleven Sports 2,2025,2,"0,047",,
Eleven Sports 2,2025,3,"0,051",,
Eleven Sports 2,2025,4,"0,105",,
Eleven Sports 2,2025,5,"0,070",,
Eleven Sports 2,2025,6,"0,019",,
Eleven Sports 2,2025,7,"0,013",,
Eleven Sports 2,2025,8,"0,078",,
Eleven Sports 2,2025,9,"0,040",,
Eleven Sports 2,2025,10,"0,071",,
Eleven Sports 2,2025,11,"0,070",,
Eleven Sports 2,2025,12,"0,037",,
Eleven Sports 2,2026,1,"0,106",,
Eleven Sports 2,2026,2,"0,076",,
Eleven Sports 2,2026,3,"0,042",,
Eleven Sports 2,2026,4,"0,040",,
Eleven Sports 2,2026,5,"0,050",,
Eleven Sports 2,2026,6,"0,004",,
Eleven Sports 2,2026,7,"0,005",,
Eleven Sports 2,2026,8,"0,002",,
Eska Extra [Eska TV],2025,1,"0,053",,
Eska Extra [Eska TV],2025,2,"0,041",,
Eska Extra [Eska TV],2025,3,"0,033",,
Eska Extra [Eska TV],2025,4,"0,031",,
Eska Extra [Eska TV],2025,5,"0,038",,
Eska Extra [Eska TV],2025,6,"0,038",,
Eska Extra [Eska TV],2025,7,"0,049",,
Eska Extra [Eska TV],2025,8,"0,041",,
Eska Extra [Eska TV],2025,9,"0,022",,
Eska Extra [Eska TV],2025,10,"0,031",,
Eska Extra [Eska TV],2025,11,"0,037",,
Eska Extra [Eska TV],2025,12,"0,036",,
Eska Extra [Eska TV],2026,1,"0,042",,
Eska Extra [Eska TV],2026,2,"0,046",,
Eska Extra [Eska TV],2026,3,"0,035",,
Eska Extra [Eska TV],2026,4,"0,038",,
Eska Extra [Eska TV],2026,5,"0,038",,
Eska Extra [Eska TV],2026,6,"0,043",,
Eska Extra [Eska TV],2026,7,"0,045",,
Eska Extra [Eska TV],2026,8,"0,026",,
Eska Rock TV,2025,1,"0,019",,
Eska Rock TV,2025,2,"0,019",,
Eska Rock TV,2025,3,"0,019",,
Eska Rock TV,2025,4,"0,014",,
Eska Rock TV,2025,5,"0,014",,
Eska Rock TV,2025,6,"0,020",,
Eska Rock TV,2025,7,"0,016",,
Eska Rock TV,2025,8,"0,022",,
Eska Rock TV,2025,9,"0,029",,
Eska Rock TV,2025,10,"0,024",,
Eska Rock TV,2025,11,"0,044",,
Eska Rock TV,2025,12,"0,052",,
Eska Rock TV,2026,1,"0,047",,
Eska Rock TV,2026,2,"0,038",,
Eska Rock TV,2026,3,"0,035",,
Eska Rock TV,2026,4,"0,031",,
Eska Rock TV,2026,5,"0,016",,
Eska Rock TV,2026,6,"0,018",,
Eska Rock TV,2026,7,"0,014",,
Eska Rock TV,2026,8,"0,016",,
Eska TV [8TV],2025,1,"0,359",,
Eska TV [8TV],2025,2,"0,424",,
Eska TV [8TV],2025,3,"0,326",,
Eska TV [8TV],2025,4,"0,349",,
Eska TV [8TV],2025,5,"0,329",,
Eska TV [8TV],2025,6,"0,327",,
Eska TV [8TV],2025,7,"0,507",,
Eska TV [8TV],2025,8,"0,423",,
Eska TV [8TV],2025,9,"0,316",,
Eska TV [8TV],2025,10,"0,316",,
Eska TV [8TV],2025,11,"0,297",,
Eska TV [8TV],2025,12,"0,365",,
Eska TV [8TV],2026,1,"0,265",,
Eska TV [8TV],2026,2,"0,346",,
Eska TV [8TV],2026,3,"0,341",,
Eska TV [8TV],2026,4,"0,317",,
Eska TV [8TV],2026,5,"0,436",,
Eska TV [8TV],2026,6,"0,505",,
Eska TV [8TV],2026,7,"0,483",,
Eska TV [8TV],2026,8,"0,558",,
Extreme Sports,2025,1,"0,005",,
Extreme Sports,2025,2,"0,002",,
Extreme Sports,2025,3,"0,002",,
Extreme Sports,2025,4,"0,007",,
Extreme Sports,2025,5,"0,003",,
Extreme Sports,2025,6,"0,002",,
Extreme Sports,2025,7,"0,002",,
Extreme Sports,2025,8,"0,002",,
Extreme Sports,2025,9,"0,001",,
Extreme Sports,2025,10,"0,003",,
Extreme Sports,2025,11,"0,005",,
Extreme Sports,2025,12,"0,004",,
Extreme Sports,2026,1,"0,004",,
Extreme Sports,2026,2,"0,005",,
Extreme Sports,2026,3,"0,003",,
Extreme Sports,2026,4,"0,003",,
Extreme Sports,2026,5,"0,002",,
Extreme Sports,2026,6,"0,003",,
Extreme Sports,2026,7,"0,002",,
Extreme Sports,2026,8,"0,002",,
FILMBOX+ Action,2025,1,"0,000",,
FILMBOX+ Action,2025,2,"0,000",,
FILMBOX+ Action,2025,3,"0,000",,
FILMBOX+ Action,2025,4,"0,000",,
FILMBOX+ Action,2025,5,"0,000",,
FILMBOX+ Action,2025,6,"0,000",,
FILMBOX+ Action,2025,7,"0,000",,
FILMBOX+ Action,2025,8,"0,000",,
FILMBOX+ Action,2025,9,"0,000",,
FILMBOX+ Action,2025,10,"0,000",,
FILMBOX+ Action,2025,11,"0,000",,
FILMBOX+ Action,2025,12,"0,000",,
FILMBOX+ Action,2026,1,"0,022",,
FILMBOX+ Action,2026,2,"0,031",,
FILMBOX+ Action,2026,3,"0,028",,
FILMBOX+ Action,2026,4,"0,028",,
FILMBOX+ Action,2026,5,"0,027",,
FILMBOX+ Action,2026,6,"0,048",,
FILMBOX+ Action,2026,7,"0,040",,
FILMBOX+ Action,2026,8,"0,036",,
FILMBOX+ Comedy,2025,1,"0,000",,
FILMBOX+ Comedy,2025,2,"0,000",,
FILMBOX+ Comedy,2025,3,"0,000",,
FILMBOX+ Comedy,2025,4,"0,000",,
FILMBOX+ Comedy,2025,5,"0,000",,
FILMBOX+ Comedy,2025,6,"0,000",,
FILMBOX+ Comedy,2025,7,"0,000",,
FILMBOX+ Comedy,2025,8,"0,000",,
FILMBOX+ Comedy,2025,9,"0,000",,
FILMBOX+ Comedy,2025,10,"0,000",,
FILMBOX+ Comedy,2025,11,"0,000",,
FILMBOX+ Comedy,2025,12,"0,000",,
FILMBOX+ Comedy,2026,1,"0,017",,
FILMBOX+ Comedy,2026,2,"0,021",,
FILMBOX+ Comedy,2026,3,"0,023",,
FILMBOX+ Comedy,2026,4,"0,017",,
FILMBOX+ Comedy,2026,5,"0,014",,
FILMBOX+ Comedy,2026,6,"0,035",,
FILMBOX+ Comedy,2026,7,"0,024",,
FILMBOX+ Comedy,2026,8,"0,040",,
FILMBOX+ Emotion,2025,1,"0,000",,
FILMBOX+ Emotion,2025,2,"0,000",,
FILMBOX+ Emotion,2025,3,"0,000",,
FILMBOX+ Emotion,2025,4,"0,000",,
FILMBOX+ Emotion,2025,5,"0,000",,
FILMBOX+ Emotion,2025,6,"0,000",,
FILMBOX+ Emotion,2025,7,"0,000",,
FILMBOX+ Emotion,2025,8,"0,000",,
FILMBOX+ Emotion,2025,9,"0,000",,
FILMBOX+ Emotion,2025,10,"0,000",,
FILMBOX+ Emotion,2025,11,"0,000",,
FILMBOX+ Emotion,2025,12,"0,000",,
FILMBOX+ Emotion,2026,1,"0,020",,
FILMBOX+ Emotion,2026,2,"0,017",,
FILMBOX+ Emotion,2026,3,"0,010",,
FILMBOX+ Emotion,2026,4,"0,015",,
FILMBOX+ Emotion,2026,5,"0,014",,
FILMBOX+ Emotion,2026,6,"0,028",,
FILMBOX+ Emotion,2026,7,"0,019",,
FILMBOX+ Emotion,2026,8,"0,020",,
FILMBOX+ Hits,2025,1,"0,035",,
FILMBOX+ Hits,2025,2,"0,029",,
FILMBOX+ Hits,2025,3,"0,029",,
FILMBOX+ Hits,2025,4,"0,033",,
FILMBOX+ Hits,2025,5,"0,033",,
FILMBOX+ Hits,2025,6,"0,026",,
FILMBOX+ Hits,2025,7,"0,039",,
FILMBOX+ Hits,2025,8,"0,030",,
FILMBOX+ Hits,2025,9,"0,018",,
FILMBOX+ Hits,2025,10,"0,023",,
FILMBOX+ Hits,2025,11,"0,020",,
FILMBOX+ Hits,2025,12,"0,026",,
FILMBOX+ Hits,2026,1,"0,023",,
FILMBOX+ Hits,2026,2,"0,026",,
FILMBOX+ Hits,2026,3,"0,017",,
FILMBOX+ Hits,2026,4,"0,023",,
FILMBOX+ Hits,2026,5,"0,014",,
FILMBOX+ Hits,2026,6,"0,022",,
FILMBOX+ Hits,2026,7,"0,017",,
FILMBOX+ Hits,2026,8,"0,020",,
FILMBOX+ One,2025,1,"0,374",,
FILMBOX+ One,2025,2,"0,309",,
FILMBOX+ One,2025,3,"0,341",,
FILMBOX+ One,2025,4,"0,292",,
FILMBOX+ One,2025,5,"0,249",,
FILMBOX+ One,2025,6,"0,268",,
FILMBOX+ One,2025,7,"0,302",,
FILMBOX+ One,2025,8,"0,261",,
FILMBOX+ One,2025,9,"0,193",,
FILMBOX+ One,2025,10,"0,308",,
FILMBOX+ One,2025,11,"0,287",,
FILMBOX+ One,2025,12,"0,312",,
FILMBOX+ One,2026,1,"0,260",,
FILMBOX+ One,2026,2,"0,336",,
FILMBOX+ One,2026,3,"0,281",,
FILMBOX+ One,2026,4,"0,237",,
FILMBOX+ One,2026,5,"0,193",,
FILMBOX+ One,2026,6,"0,202",,
FILMBOX+ One,2026,7,"0,194",,
FILMBOX+ One,2026,8,"0,238",,
Fokus TV,2025,1,"0,964",,
Fokus TV,2025,2,"1,046",,
Fokus TV,2025,3,"0,948",,
Fokus TV,2025,4,"0,793",,
Fokus TV,2025,5,"0,835",,
Fokus TV,2025,6,"0,956",,
Fokus TV,2025,7,"0,930",,
Fokus TV,2025,8,"0,908",,
Fokus TV,2025,9,"0,774",,
Fokus TV,2025,10,"0,847",,
Fokus TV,2025,11,"0,930",,
Fokus TV,2025,12,"0,937",,
Fokus TV,2026,1,"0,905",,
Fokus TV,2026,2,"0,853",,
Fokus TV,2026,3,"0,813",,
Fokus TV,2026,4,"0,737",,
Fokus TV,2026,5,"0,843",,
Fokus TV,2026,6,"0,855",,
Fokus TV,2026,7,"0,933",,
Fokus TV,2026,8,"0,965",,
Gametoon,2025,1,"0,010",,
Gametoon,2025,2,"0,006",,
Gametoon,2025,3,"0,008",,
Gametoon,2025,4,"0,003",,
Gametoon,2025,5,"0,003",,
Gametoon,2025,6,"0,004",,
Gametoon,2025,7,"0,002",,
Gametoon,2025,8,"0,004",,
Gametoon,2025,9,"0,003",,
Gametoon,2025,10,"0,003",,
Gametoon,2025,11,"0,003",,
Gametoon,2025,12,"0,002",,
Gametoon,2026,1,"0,003",,
Gametoon,2026,2,"0,002",,
Gametoon,2026,3,"0,002",,
Gametoon,2026,4,"0,001",,
Gametoon,2026,5,"0,002",,
Gametoon,2026,6,"0,002",,
Gametoon,2026,7,"0,002",,
Gametoon,2026,8,"0,001",,
Golf Zone,2025,1,"0,003",,
Golf Zone,2025,2,"0,006",,
Golf Zone,2025,3,"0,005",,
Golf Zone,2025,4,"0,005",,
Golf Zone,2025,5,"0,003",,
Golf Zone,2025,6,"0,003",,
Golf Zone,2025,7,"0,004",,
Golf Zone,2025,8,"0,006",,
Golf Zone,2025,9,"0,009",,
Golf Zone,2025,10,"0,005",,
Golf Zone,2025,11,"0,004",,
Golf Zone,2025,12,"0,004",,
Golf Zone,2026,1,"0,005",,
Golf Zone,2026,2,"0,005",,
Golf Zone,2026,3,"0,005",,
Golf Zone,2026,4,"0,006",,
Golf Zone,2026,5,"0,004",,
Golf Zone,2026,6,"0,005",,
Golf Zone,2026,7,"0,008",,
Golf Zone,2026,8,"0,016",,
History,2025,1,"0,299",,
History,2025,2,"0,331",,
History,2025,3,"0,323",,
History,2025,4,"0,313",,
History,2025,5,"0,320",,
History,2025,6,"0,356",,
History,2025,7,"0,373",,
History,2025,8,"0,308",,
History,2025,9,"0,293",,
History,2025,10,"0,307",,
History,2025,11,"0,308",,
History,2025,12,"0,285",,
History,2026,1,"0,288",,
History,2026,2,"0,317",,
History,2026,3,"0,311",,
History,2026,4,"0,357",,
History,2026,5,"0,418",,
History,2026,6,"0,357",,
History,2026,7,"0,301",,
History,2026,8,"0,223",,
History2 [H2],2025,1,"0,149",,
History2 [H2],2025,2,"0,160",,
History2 [H2],2025,3,"0,151",,
History2 [H2],2025,4,"0,187",,
History2 [H2],2025,5,"0,184",,
History2 [H2],2025,6,"0,201",,
History2 [H2],2025,7,"0,240",,
History2 [H2],2025,8,"0,219",,
History2 [H2],2025,9,"0,205",,
History2 [H2],2025,10,"0,195",,
History2 [H2],2025,11,"0,171",,
History2 [H2],2025,12,"0,161",,
History2 [H2],2026,1,"0,177",,
History2 [H2],2026,2,"0,154",,
History2 [H2],2026,3,"0,223",,
History2 [H2],2026,4,"0,200",,
History2 [H2],2026,5,"0,205",,
History2 [H2],2026,6,"0,171",,
History2 [H2],2026,7,"0,162",,
History2 [H2],2026,8,"0,120",,
Kino Polska,2025,1,"0,309",,
Kino Polska,2025,2,"0,258",,
Kino Polska,2025,3,"0,268",,
Kino Polska,2025,4,"0,297",,
Kino Polska,2025,5,"0,279",,
Kino Polska,2025,6,"0,274",,
Kino Polska,2025,7,"0,301",,
Kino Polska,2025,8,"0,346",,
Kino Polska,2025,9,"0,331",,
Kino Polska,2025,10,"0,282",,
Kino Polska,2025,11,"0,352",,
Kino Polska,2025,12,"0,327",,
Kino Polska,2026,1,"0,314",,
Kino Polska,2026,2,"0,248",,
Kino Polska,2026,3,"0,227",,
Kino Polska,2026,4,"0,289",,
Kino Polska,2026,5,"0,249",,
Kino Polska,2026,6,"0,308",,
Kino Polska,2026,7,"0,301",,
Kino Polska,2026,8,"0,283",,
Kino Polska Muzyka,2025,1,"0,071",,
Kino Polska Muzyka,2025,2,"0,059",,
Kino Polska Muzyka,2025,3,"0,046",,
Kino Polska Muzyka,2025,4,"0,046",,
Kino Polska Muzyka,2025,5,"0,056",,
Kino Polska Muzyka,2025,6,"0,050",,
Kino Polska Muzyka,2025,7,"0,053",,
Kino Polska Muzyka,2025,8,"0,045",,
Kino Polska Muzyka,2025,9,"0,029",,
Kino Polska Muzyka,2025,10,"0,036",,
Kino Polska Muzyka,2025,11,"0,036",,
Kino Polska Muzyka,2025,12,"0,049",,
Kino Polska Muzyka,2026,1,"0,027",,
Kino Polska Muzyka,2026,2,"0,034",,
Kino Polska Muzyka,2026,3,"0,035",,
Kino Polska Muzyka,2026,4,"0,036",,
Kino Polska Muzyka,2026,5,"0,038",,
Kino Polska Muzyka,2026,6,"0,031",,
Kino Polska Muzyka,2026,7,"0,032",,
Kino Polska Muzyka,2026,8,"0,044",,
MiniMini+,2025,1,"0,151",,
MiniMini+,2025,2,"0,192",,
MiniMini+,2025,3,"0,230",,
MiniMini+,2025,4,"0,210",,
MiniMini+,2025,5,"0,222",,
MiniMini+,2025,6,"0,224",,
MiniMini+,2025,7,"0,251",,
MiniMini+,2025,8,"0,235",,
MiniMini+,2025,9,"0,243",,
MiniMini+,2025,10,"0,228",,
MiniMini+,2025,11,"0,283",,
MiniMini+,2025,12,"0,271",,
MiniMini+,2026,1,"0,129",,
MiniMini+,2026,2,"0,130",,
MiniMini+,2026,3,"0,121",,
MiniMini+,2026,4,"0,147",,
MiniMini+,2026,5,"0,208",,
MiniMini+,2026,6,"0,164",,
MiniMini+,2026,7,"0,192",,
MiniMini+,2026,8,"0,273",,
Novela TV,2025,1,"0,018",,
Novela TV,2025,2,"0,005",,
Novela TV,2025,3,"0,012",,
Novela TV,2025,4,"0,004",,
Novela TV,2025,5,"0,006",,
Novela TV,2025,6,"0,007",,
Novela TV,2025,7,"0,013",,
Novela TV,2025,8,"0,015",,
Novela TV,2025,9,"0,008",,
Novela TV,2025,10,"0,010",,
Novela TV,2025,11,"0,008",,
Novela TV,2025,12,"0,008",,
Novela TV,2026,1,"0,011",,
Novela TV,2026,2,"0,006",,
Novela TV,2026,3,"0,012",,
Novela TV,2026,4,"0,006",,
Novela TV,2026,5,"0,003",,
Novela TV,2026,6,"0,008",,
Novela TV,2026,7,"0,003",,
Novela TV,2026,8,"0,008",,
Novelas,2025,1,"0,127",,
Novelas,2025,2,"0,115",,
Novelas,2025,3,"0,132",,
Novelas,2025,4,"0,144",,
Novelas,2025,5,"0,160",,
Novelas,2025,6,"0,164",,
Novelas,2025,7,"0,285",,
Novelas,2025,8,"0,279",,
Novelas,2025,9,"0,273",,
Novelas,2025,10,"0,192",,
Novelas,2025,11,"0,084",,
Novelas,2025,12,"0,186",,
Novelas,2026,1,"0,241",,
Novelas,2026,2,"0,257",,
Novelas,2026,3,"0,214",,
Novelas,2026,4,"0,166",,
Novelas,2026,5,"0,159",,
Novelas,2026,6,"0,215",,
Novelas,2026,7,"0,230",,
Novelas,2026,8,"0,260",,
Novelas+1,2025,1,"0,023",,
Novelas+1,2025,2,"0,040",,
Novelas+1,2025,3,"0,015",,
Novelas+1,2025,4,"0,020",,
Novelas+1,2025,5,"0,013",,
Novelas+1,2025,6,"0,007",,
Novelas+1,2025,7,"0,007",,
Novelas+1,2025,8,"0,003",,
Novelas+1,2025,9,"0,007",,
Novelas+1,2025,10,"0,006",,
Novelas+1,2025,11,"0,001",,
Novelas+1,2025,12,"0,001",,
Novelas+1,2026,1,"0,005",,
Novelas+1,2026,2,"0,013",,
Novelas+1,2026,3,"0,013",,
Novelas+1,2026,4,"0,010",,
Novelas+1,2026,5,"0,015",,
Novelas+1,2026,6,"0,017",,
Novelas+1,2026,7,"0,016",,
Novelas+1,2026,8,"0,018",,
Nowa TV,2025,1,"0,459",,
Nowa TV,2025,2,"0,418",,
Nowa TV,2025,3,"0,355",,
Nowa TV,2025,4,"0,401",,
Nowa TV,2025,5,"0,351",,
Nowa TV,2025,6,"0,456",,
Nowa TV,2025,7,"0,457",,
Nowa TV,2025,8,"0,446",,
Nowa TV,2025,9,"0,424",,
Nowa TV,2025,10,"0,428",,
Nowa TV,2025,11,"0,400",,
Nowa TV,2025,12,"0,422",,
Nowa TV,2026,1,"0,404",,
Nowa TV,2026,2,"0,419",,
Nowa TV,2026,3,"0,349",,
Nowa TV,2026,4,"0,347",,
Nowa TV,2026,5,"0,317",,
Nowa TV,2026,6,"0,325",,
Nowa TV,2026,7,"0,391",,
Nowa TV,2026,8,"0,378",,
Planete+,2025,1,"0,128",,
Planete+,2025,2,"0,155",,
Planete+,2025,3,"0,124",,
Planete+,2025,4,"0,155",,
Planete+,2025,5,"0,114",,
Planete+,2025,6,"0,138",,
Planete+,2025,7,"0,160",,
Planete+,2025,8,"0,131",,
Planete+,2025,9,"0,115",,
Planete+,2025,10,"0,115",,
Planete+,2025,11,"0,119",,
Planete+,2025,12,"0,120",,
Planete+,2026,1,"0,157",,
Planete+,2026,2,"0,157",,
Planete+,2026,3,"0,138",,
Planete+,2026,4,"0,137",,
Planete+,2026,5,"0,140",,
Planete+,2026,6,"0,135",,
Planete+,2026,7,"0,098",,
Planete+,2026,8,"0,128",,
Polo TV,2025,1,"0,472",,
Polo TV,2025,2,"0,401",,
Polo TV,2025,3,"0,436",,
Polo TV,2025,4,"0,416",,
Polo TV,2025,5,"0,504",,
Polo TV,2025,6,"0,479",,
Polo TV,2025,7,"0,480",,
Polo TV,2025,8,"0,572",,
Polo TV,2025,9,"0,493",,
Polo TV,2025,10,"0,305",,
Polo TV,2025,11,"0,339",,
Polo TV,2025,12,"0,463",,
Polo TV,2026,1,"0,339",,
Polo TV,2026,2,"0,289",,
Polo TV,2026,3,"0,254",,
Polo TV,2026,4,"0,260",,
Polo TV,2026,5,"0,325",,
Polo TV,2026,6,"0,378",,
Polo TV,2026,7,"0,382",,
Polo TV,2026,8,"0,403",,
Polonia 1,2025,1,"0,022",,
Polonia 1,2025,2,"0,022",,
Polonia 1,2025,3,"0,021",,
Polonia 1,2025,4,"0,028",,
Polonia 1,2025,5,"0,016",,
Polonia 1,2025,6,"0,026",,
Polonia 1,2025,7,"0,023",,
Polonia 1,2025,8,"0,030",,
Polonia 1,2025,9,"0,033",,
Polonia 1,2025,10,"0,025",,
Polonia 1,2025,11,"0,026",,
Polonia 1,2025,12,"0,032",,
Polonia 1,2026,1,"0,023",,
Polonia 1,2026,2,"0,017",,
Polonia 1,2026,3,"0,024",,
Polonia 1,2026,4,"0,027",,
Polonia 1,2026,5,"0,032",,
Polonia 1,2026,6,"0,039",,
Polonia 1,2026,7,"0,035",,
Polonia 1,2026,8,"0,036",,
Polsat,2025,1,"7,528",,
Polsat,2025,2,"7,446",,
Polsat,2025,3,"7,586",,
Polsat,2025,4,"7,578",,
Polsat,2025,5,"7,154",,
Polsat,2025,6,"7,178",,
Polsat,2025,7,"6,756",,
Polsat,2025,8,"7,204",,
Polsat,2025,9,"7,792",,
Polsat,2025,10,"7,804",,
Polsat,2025,11,"7,316",,
Polsat,2025,12,"8,592",,
Polsat,2026,1,"7,714",,
Polsat,2026,2,"7,238",,
Polsat,2026,3,"7,951",,
Polsat,2026,4,"8,024",,
Polsat,2026,5,"7,626",,
Polsat,2026,6,"6,561",,
Polsat,2026,7,"6,150",,
Polsat,2026,8,"6,872",,
Polsat Cafe,2025,1,"0,402",,
Polsat Cafe,2025,2,"0,411",,
Polsat Cafe,2025,3,"0,373",,
Polsat Cafe,2025,4,"0,371",,
Polsat Cafe,2025,5,"0,400",,
Polsat Cafe,2025,6,"0,509",,
Polsat Cafe,2025,7,"0,522",,
Polsat Cafe,2025,8,"0,363",,
Polsat Cafe,2025,9,"0,361",,
Polsat Cafe,2025,10,"0,374",,
Polsat Cafe,2025,11,"0,380",,
Polsat Cafe,2025,12,"0,350",,
Polsat Cafe,2026,1,"0,327",,
Polsat Cafe,2026,2,"0,320",,
Polsat Cafe,2026,3,"0,262",,
Polsat Cafe,2026,4,"0,239",,
Polsat Cafe,2026,5,"0,235",,
Polsat Cafe,2026,6,"0,277",,
Polsat Cafe,2026,7,"0,345",,
Polsat Cafe,2026,8,"0,277",,
Polsat Doku,2025,1,"0,173",,
Polsat Doku,2025,2,"0,169",,
Polsat Doku,2025,3,"0,156",,
Polsat Doku,2025,4,"0,148",,
Polsat Doku,2025,5,"0,147",,
Polsat Doku,2025,6,"0,164",,
Polsat Doku,2025,7,"0,154",,
Polsat Doku,2025,8,"0,168",,
Polsat Doku,2025,9,"0,110",,
Polsat Doku,2025,10,"0,138",,
Polsat Doku,2025,11,"0,129",,
Polsat Doku,2025,12,"0,107",,
Polsat Doku,2026,1,"0,121",,
Polsat Doku,2026,2,"0,105",,
Polsat Doku,2026,3,"0,075",,
Polsat Doku,2026,4,"0,093",,
Polsat Doku,2026,5,"0,100",,
Polsat Doku,2026,6,"0,097",,
Polsat Doku,2026,7,"0,102",,
Polsat Doku,2026,8,"0,101",,
Polsat Film,2025,1,"0,658",,
Polsat Film,2025,2,"0,655",,
Polsat Film,2025,3,"0,492",,
Polsat Film,2025,4,"0,540",,
Polsat Film,2025,5,"0,496",,
Polsat Film,2025,6,"0,540",,
Polsat Film,2025,7,"0,503",,
Polsat Film,2025,8,"0,540",,
Polsat Film,2025,9,"0,464",,
Polsat Film,2025,10,"0,492",,
Polsat Film,2025,11,"0,580",,
Polsat Film,2025,12,"0,703",,
Polsat Film,2026,1,"0,604",,
Polsat Film,2026,2,"0,550",,
Polsat Film,2026,3,"0,513",,
Polsat Film,2026,4,"0,572",,
Polsat Film,2026,5,"0,518",,
Polsat Film,2026,6,"0,534",,
Polsat Film,2026,7,"0,513",,
Polsat Film,2026,8,"0,652",,
Polsat Film 2,2025,1,"0,000",,
Polsat Film 2,2025,2,"0,000",,
Polsat Film 2,2025,3,"0,000",,
Polsat Film 2,2025,4,"0,000",,
Polsat Film 2,2025,5,"0,014",,
Polsat Film 2,2025,6,"0,018",,
Polsat Film 2,2025,7,"0,031",,
Polsat Film 2,2025,8,"0,016",,
Polsat Film 2,2025,9,"0,017",,
Polsat Film 2,2025,10,"0,029",,
Polsat Film 2,2025,11,"0,043",,
Polsat Film 2,2025,12,"0,039",,
Polsat Film 2,2026,1,"0,049",,
Polsat Film 2,2026,2,"0,048",,
Polsat Film 2,2026,3,"0,049",,
Polsat Film 2,2026,4,"0,043",,
Polsat Film 2,2026,5,"0,056",,
Polsat Film 2,2026,6,"0,052",,
Polsat Film 2,2026,7,"0,086",,
Polsat Film 2,2026,8,"0,056",,
Polsat Games,2025,1,"0,056",,
Polsat Games,2025,2,"0,065",,
Polsat Games,2025,3,"0,052",,
Polsat Games,2025,4,"0,041",,
Polsat Games,2025,5,"0,045",,
Polsat Games,2025,6,"0,039",,
Polsat Games,2025,7,"0,047",,
Polsat Games,2025,8,"0,044",,
Polsat Games,2025,9,"0,039",,
Polsat Games,2025,10,"0,026",,
Polsat Games,2025,11,"0,028",,
Polsat Games,2025,12,"0,036",,
Polsat Games,2026,1,"0,041",,
Polsat Games,2026,2,"0,037",,
Polsat Games,2026,3,"0,030",,
Polsat Games,2026,4,"0,022",,
Polsat Games,2026,5,"0,025",,
Polsat Games,2026,6,"0,029",,
Polsat Games,2026,7,"0,025",,
Polsat Games,2026,8,"0,016",,
Polsat JimJam,2025,1,"0,095",,
Polsat JimJam,2025,2,"0,126",,
Polsat JimJam,2025,3,"0,124",,
Polsat JimJam,2025,4,"0,098",,
Polsat JimJam,2025,5,"0,104",,
Polsat JimJam,2025,6,"0,064",,
Polsat JimJam,2025,7,"0,090",,
Polsat JimJam,2025,8,"0,109",,
Polsat JimJam,2025,9,"0,092",,
Polsat JimJam,2025,10,"0,155",,
Polsat JimJam,2025,11,"0,139",,
Polsat JimJam,2025,12,"0,140",,
Polsat JimJam,2026,1,"0,110",,
Polsat JimJam,2026,2,"0,106",,
Polsat JimJam,2026,3,"0,084",,
Polsat JimJam,2026,4,"0,071",,
Polsat JimJam,2026,5,"0,100",,
Polsat JimJam,2026,6,"0,097",,
Polsat JimJam,2026,7,"0,111",,
Polsat JimJam,2026,8,"0,143",,
Polsat Music HD,2025,1,"0,046",,
Polsat Music HD,2025,2,"0,050",,
Polsat Music HD,2025,3,"0,042",,
Polsat Music HD,2025,4,"0,035",,
Polsat Music HD,2025,5,"0,053",,
Polsat Music HD,2025,6,"0,048",,
Polsat Music HD,2025,7,"0,058",,
Polsat Music HD,2025,8,"0,042",,
Polsat Music HD,2025,9,"0,032",,
Polsat Music HD,2025,10,"0,031",,
Polsat Music HD,2025,11,"0,039",,
Polsat Music HD,2025,12,"0,040",,
Polsat Music HD,2026,1,"0,032",,
